gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,ao,at,ceq,dltt,intan,ivaeq,ivao,lct,lo,lt,mibn,ppent,pstk,teq,txditc,costat,plot_act,plot_ppent,plot_ivaeq,plot_ivao,plot_intan,plot_ao,plot_lct,plot_txditc,plot_lo,plot_dltt,plot_ceq,plot_pstk,plot_mibn
7257,2014-12-31,2014,INDL,C,D,STD,MRK,MERCK & CO,USD,33173.0,4716.0,98335.0,48647.0,18699.0,33378.0,337.0,13595.0,18766.0,7813.0,49544.0,144.0,13136.0,0.0,48791.0,4266.0,A,0.337346824630091,0.13358417653938068,0.003427060558295622,0.13825189403569432,0.3394315350587278,0.04795850917781055,0.19083744343316214,0.04338231555397366,0.07945289062897239,0.19015609904916866,0.49470686937509534,0.0,0.0014643819596278028
7257,2015-12-31,2015,INDL,C,D,STD,MRK,MERCK & CO,USD,29764.0,5432.0,101779.0,44676.0,23929.0,40325.0,702.0,13049.0,19203.0,7345.0,57012.0,91.0,12507.0,0.0,44767.0,6535.0,A,0.2924375362304601,0.12288389549907151,0.006897297084860335,0.12820915906031696,0.39620157399856554,0.053370538126725556,0.1886734984623547,0.0642077442301457,0.07216616394344609,0.23510743866612954,0.43895106063136796,0.0,0.0008940940665559693
7257,2016-12-31,2016,INDL,C,D,STD,MRK,MERCK & CO,USD,30614.0,5139.0,95377.0,40088.0,24274.0,35467.0,715.0,11416.0,17204.0,8514.0,55069.0,220.0,12026.0,0.0,40308.0,5077.0,A,0.3209788523438565,0.12608909904903698,0.007496566258112543,0.11969342713652138,0.371861140526542,0.05388091468593057,0.1803789173490464,0.053230862786625706,0.08926680436583244,0.2545058032859075,0.420310976440861,0.0,0.0023066357717269363
7257,2017-12-31,2017,INDL,C,D,STD,MRK,MERCK & CO,USD,24766.0,5308.0,87872.0,34336.0,21353.0,32467.0,767.0,12125.0,18614.0,11117.0,53303.0,233.0,12439.0,0.0,34569.0,2219.0,A,0.2818417698470502,0.14155817552804079,0.00872860524399126,0.13798479606700656,0.36948060815731976,0.060406045156591405,0.21183084486525855,0.025252640203932992,0.12651356518572468,0.2430011835396941,0.39075018208302986,0.0,0.002651584122359796
7257,2018-12-31,2018,INDL,C,D,STD,MRK,MERCK & CO,USD,25875.0,6986.0,82637.0,26701.0,19806.0,29684.0,0.0,6801.0,22206.0,12041.0,55755.0,181.0,13291.0,0.0,26882.0,1702.0,A,0.31311640064377944,0.16083594515773805,0.0,0.08229969626196498,0.35920955504193036,0.08453840289458717,0.2687174026162615,0.020596101020124158,0.1457095489913719,0.23967472197683845,0.3231119232305142,0.0,0.002190302164889819
7257,2019-12-31,2019,INDL,C,D,STD,MRK,MERCK & CO,USD,27483.0,5278.0,84397.0,25907.0,23504.0,33621.0,0.0,1889.0,22220.0,11202.0,58396.0,94.0,16126.0,0.0,26001.0,1470.0,A,0.3256395369503655,0.19107314241027526,0.0,0.022382312167494107,0.3983672405417254,0.0625377679301397,0.2632795004561774,0.017417680723248456,0.13272983636859131,0.27849331137362704,0.3069658874130597,0.0,0.0011137836652961599
7257,2020-12-31,2020,INDL,C,D,STD,MRK,MERCK & CO,USD,27764.0,7900.0,91588.0,25317.0,26722.0,34842.0,0.0,1371.0,27327.0,11120.0,66184.0,87.0,19711.0,0.0,25404.0,1015.0,A,0.3031401493645456,0.21521378346508277,0.0,0.014969209940166834,0.38042101585360527,0.08625584137659956,0.29836878193649824,0.01108223784775298,0.12141328558326418,0.2917631130715814,0.2764226754596672,0.0,0.0009499061012359697
7257,2021-12-31,2021,INDL,C,D,STD,MRK,MERCK & CO,USD,30266.0,7700.0,105694.0,38184.0,31915.0,44197.0,0.0,2666.0,23872.0,8209.0,67437.0,73.0,20865.0,0.0,38257.0,3441.0,A,0.28635494919295323,0.19740950290461143,0.0,0.025223759153783564,0.41815997123772397,0.07285181751092777,0.22585955683387893,0.03255624727988344,0.07766760648665014,0.3019565916702935,0.36126932465419037,0.0,0.000690673075103601
7257,2022-12-31,2022,INDL,C,D,STD,MRK,MERCK & CO,USD,35722.0,6752.0,109160.0,45991.0,29758.0,41473.0,0.0,2445.0,24239.0,7310.0,63102.0,67.0,22768.0,0.0,46058.0,1795.0,A,0.32724441187248077,0.20857456943935507,0.0,0.022398314400879443,0.37992854525467207,0.061854159032612675,0.22205020153902527,0.016443752290216197,0.06696592158299744,0.2726090142909491,0.4213173323561744,0.0,0.0006137779406375962
7435,2010-12-31,2010,INDL,C,D,STD,MMM,3M CO,USD,12215.0,1193.0,30156.0,15663.0,4277.0,8640.0,84.0,745.0,6089.0,3575.0,14139.0,354.0,7279.0,0.0,16017.0,198.0,A,0.4050603528319406,0.24137816686563204,0.002785515320334262,0.02470486801963125,0.28651014723438123,0.03956094972808065,0.20191669982756333,0.006565857540787903,0.11855020559755935,0.14182915506035282,0.5193991245523278,0.0,0.011738957421408675
7435,2011-12-31,2011,INDL,C,D,STD,MMM,3M CO,USD,12240.0,1545.0,31616.0,15420.0,4563.0,8963.0,98.0,1104.0,5441.0,5499.0,15754.0,442.0,7666.0,0.0,15862.0,251.0,A,0.38714574898785425,0.24247216599190283,0.003099696356275304,0.034919028340080975,0.2834956983805668,0.04886766194331984,0.1720964068825911,0.007939018218623481,0.17393092105263158,0.14432565789473684,0.4877277327935223,0.0,0.013980263157894737
